【实时弹幕】,1657866365576,2022-07-15 14:26:05,萝卜嘎嘣儿脆,😂
【用户正在购买】,1657869432218,2022-07-15 15:17:12,u_cqu8xpwd7i82,140号
【主播推送商品】,1657869435346,2022-07-15 15:17:15,主播,62号
【主播推送商品】,1657869436247,2022-07-15 15:17:16,主播,62号
【用户加入购物车】,1657869436523,2022-07-15 15:17:16,jd_182678dhv,64号
【用户加入购物车】,1657869438104,2022-07-15 15:17:18,jd_182678dhv,64号
【实时弹幕】,1657869438973,2022-07-15 15:17:18,wangqlyy1996,20点抢1元秒
【用户关注】,1657869439027,2022-07-15 15:17:19,wangqlyy1996
【用户加入购物车】,1657869443334,2022-07-15 15:17:23,jd_182678dhv,69号
【主播发优惠券】,1657869443541,2022-07-15 15:17:23,主播,200
【实时弹幕】,1657869450517,2022-07-15 15:17:30,小小柳叶刀,20点抢1元秒
【用户关注】,1657869450653,2022-07-15 15:17:30,小小柳叶刀
【实时弹幕】,1657869452032,2022-07-15 15:17:32,jd_4509a6428ed6d,20点抢1元秒
【用户加入购物车】,1657869453998,2022-07-15 15:17:33,jd_182678dhv,75号
【主播推送商品】,1657869454708,2022-07-15 15:17:34,主播,62号
【用户加入购物车】,1657869463151,2022-07-15 15:17:43,jd_180617dbl,90号
【用户加入购物车】,1657869468183,2022-07-15 15:17:48,我的名字名,15号
【实时弹幕】,1657869468976,2022-07-15 15:17:48,jd_VlrbAbKBKlFg,20点抢1元秒
【用户加入购物车】,1657869472268,2022-07-15 15:17:52,jd_180617dbl,83号
【用户正在购买】,1657869473223,2022-07-15 15:17:53,jd_182678dhv,80号
【用户加入购物车】,1657869474843,2022-07-15 15:17:54,我的名字名,20号
【用户加入购物车】,1657869484719,2022-07-15 15:18:04,我的名字名,27号
【实时弹幕】,1657869487362,2022-07-15 15:18:07,jd_虫虫,20点抢1元秒
【用户加入购物车】,1657869490782,2022-07-15 15:18:10,jd_180617dbl,07号
【主播发优惠券】,1657869507789,2022-07-15 15:18:27,主播,200
【实时弹幕】,1657869509566,2022-07-15 15:18:29,雷贯耳,20点抢1元秒
【实时弹幕】,1657869510707,2022-07-15 15:18:30,joker77,20点抢1元秒
【实时弹幕】,1657869536657,2022-07-15 15:18:56,jd_182678dhv,20点抢1元秒
【主播发优惠券】,1657869542380,2022-07-15 15:19:02,主播,200
【主播推送商品】,1657869550781,2022-07-15 15:19:10,主播,Top
【实时弹幕】,1657869552557,2022-07-15 15:19:12,jd_188107tle,20点抢1元秒
【用户正在购买】,1657869575926,2022-07-15 15:19:35,小肥宅_,133号
【主播推送商品】,1657869581211,2022-07-15 15:19:41,主播,Top
【实时弹幕】,1657869585350,2022-07-15 15:19:45,圣诞树0891,20点抢1元秒
【用户关注】,1657869585461,2022-07-15 15:19:45,圣诞树0891
【实时弹幕】,1657869589102,2022-07-15 15:19:49,波波大坏蛋,20点抢1元秒
【实时弹幕】,1657869599938,2022-07-15 15:19:59,badcTcbcJtHv,20点抢1元秒
【实时弹幕】,1657869606597,2022-07-15 15:20:06,李阿姨啊啊,20点抢1元秒
【主播推送商品】,1657869611383,2022-07-15 15:20:11,主播,Top
【用户正在购买】,1657869614668,2022-07-15 15:20:14,jd_71584d89ab7b4,120号
【实时弹幕】,1657869619064,2022-07-15 15:20:19,CLP305,20点抢1元秒
【主播推送商品】,1657869627176,2022-07-15 15:20:27,主播,Top
【实时弹幕】,1657869633160,2022-07-15 15:20:33,jd_5d038461aa711,20点抢1元秒
【主播推送商品】,1657869642331,2022-07-15 15:20:42,主播,Top
【主播推送商品】,1657869652580,2022-07-15 15:20:52,主播,Top
【用户正在购买】,1657869665050,2022-07-15 15:21:05,jd_7be8c8f7128d1,123号
【主播推送商品】,1657869667565,2022-07-15 15:21:07,主播,Top
【用户正在购买】,1657869676866,2022-07-15 15:21:16,jd_GGiPUnxjjVSp,142号
【实时弹幕】,1657869680368,2022-07-15 15:21:20,摇摆的雨季,20点抢1元秒
【主播推送商品】,1657869683306,2022-07-15 15:21:23,主播,Top
【主播推送商品】,1657869684633,2022-07-15 15:21:24,主播,Top
【实时弹幕】,1657869687643,2022-07-15 15:21:27,共有经济,20点抢1元秒
【用户关注】,1657869687714,2022-07-15 15:21:27,共有经济
【主播推送商品】,1657869704842,2022-07-15 15:21:44,主播,Top
【用户正在购买】,1657869706281,2022-07-15 15:21:46,jd_182353lie,Top
【用户正在购买】,1657869711105,2022-07-15 15:21:51,jd_dcHTLsNCePTn,122号
【用户正在购买】,1657869713791,2022-07-15 15:21:53,jd_182353lie,Top
【主播推送商品】,1657869735797,2022-07-15 15:22:15,主播,130号
【主播推送商品】,1657869736106,2022-07-15 15:22:16,主播,130号
【实时弹幕】,1657869743778,2022-07-15 15:22:23,芭乐喜欢番石榴,20点抢1元秒
【主播推送商品】,1657869748323,2022-07-15 15:22:28,主播,130号
【主播推送商品】,1657869749154,2022-07-15 15:22:29,主播,130号
【主播发优惠券】,1657869752314,2022-07-15 15:22:32,主播,10
【用户正在购买】,1657869771336,2022-07-15 15:22:51,jd_182353lie,Top
【主播发优惠券】,1657869776497,2022-07-15 15:22:56,主播,10
【主播推送商品】,1657869779425,2022-07-15 15:22:59,主播,130号
【实时弹幕】,1657869789707,2022-07-15 15:23:09,jd_135399nlib,：
【用户正在购买】,1657869795471,2022-07-15 15:23:15,jd_dcHTLsNCePTn,114号
【实时弹幕】,1657869798888,2022-07-15 15:23:18,jd_UNUlXMDWEhFI,20点抢1元秒
【实时弹幕】,1657869799597,2022-07-15 15:23:19,jd_130039cfl,20点抢1元秒
【主播推送商品】,1657869809446,2022-07-15 15:23:29,主播,130号
【实时弹幕】,1657869813440,2022-07-15 15:23:33,jd_CzRYVcGsneEZ,20点抢1元秒
【主播发优惠券】,1657869815490,2022-07-15 15:23:35,主播,10
【实时弹幕】,1657869816597,2022-07-15 15:23:36,jd_在在cheenzai,20点抢1元秒
【实时弹幕】,1657869820512,2022-07-15 15:23:40,jd_wanghu725,20点抢1元秒
【实时弹幕】,1657869825193,2022-07-15 15:23:45,jd_130201vzv,20点抢1元秒
【实时弹幕】,1657869825751,2022-07-15 15:23:45,rorarerijd,20点抢1元秒
【实时弹幕】,1657869828569,2022-07-15 15:23:48,wxgxiguang,20点抢1元秒
【实时弹幕】,1657869830892,2022-07-15 15:23:50,jd_6f427eec2f588,20点抢1元秒
【实时弹幕】,1657869831637,2022-07-15 15:23:51,whisper_ctu,20点抢1元秒
【实时弹幕】,1657869836896,2022-07-15 15:23:56,可可豆777,20点抢1元秒
【用户关注】,1657869836960,2022-07-15 15:23:56,可可豆777
【主播推送商品】,1657869843192,2022-07-15 15:24:03,主播,130号
【主播推送商品】,1657869843907,2022-07-15 15:24:03,主播,130号
【用户正在购买】,1657869849023,2022-07-15 15:24:09,jd_dcHTLsNCePTn,88号
【实时弹幕】,1657869853426,2022-07-15 15:24:13,jd_77e45d7099edd,20点抢1元秒
【主播推送商品】,1657869854500,2022-07-15 15:24:14,主播,130号
【主播推送商品】,1657869867675,2022-07-15 15:24:27,主播,129号
【实时弹幕】,1657869877521,2022-07-15 15:24:37,jd_OGJZytAFleOv,20点抢1元秒
【实时弹幕】,1657869886335,2022-07-15 15:24:46,钧挺,20点抢1元秒
【主播推送商品】,1657869887833,2022-07-15 15:24:47,主播,129号
【主播推送商品】,1657869890830,2022-07-15 15:24:50,主播,129号
【主播推送商品】,1657869891775,2022-07-15 15:24:51,主播,129号
【用户正在购买】,1657869898361,2022-07-15 15:24:58,电灯泡一千瓦,122号
【实时弹幕】,1657869898861,2022-07-15 15:24:58,jd_13901656045cmj,20点抢1元秒
【用户关注】,1657869898918,2022-07-15 15:24:58,jd_13901656045cmj
【实时弹幕】,1657869900157,2022-07-15 15:25:00,jd_188112yzv,20点抢1元秒
【用户正在购买】,1657869900813,2022-07-15 15:25:00,米老鼠600618,133号
【用户正在购买】,1657869904278,2022-07-15 15:25:04,jd_dcHTLsNCePTn,78号
【用户正在购买】,1657869911957,2022-07-15 15:25:11,电灯泡一千瓦,93号
【主播推送商品】,1657869913440,2022-07-15 15:25:13,主播,129号
【用户加入购物车】,1657869916538,2022-07-15 15:25:16,米老鼠600618,133号
【用户正在购买】,1657869916635,2022-07-15 15:25:16,电灯泡一千瓦,91号
【用户正在购买】,1657869921713,2022-07-15 15:25:21,脸太肥了呢,120号
【实时弹幕】,1657869924360,2022-07-15 15:25:24,jd_4a6d2a890e845,20点抢1元秒
【主播推送商品】,1657869927777,2022-07-15 15:25:27,主播,129号
【实时弹幕】,1657869931564,2022-07-15 15:25:31,jd_jhs5750,20点抢1元秒
【用户关注】,1657869931631,2022-07-15 15:25:31,jd_jhs5750
【用户正在购买】,1657869932199,2022-07-15 15:25:32,jd_dcHTLsNCePTn,59号
【用户正在购买】,1657869938976,2022-07-15 15:25:38,电灯泡一千瓦,56号
【主播发优惠券】,1657869942800,2022-07-15 15:25:42,主播,5
【用户关注】,1657869944877,2022-07-15 15:25:44,jd_50db2cd7a2129
【用户正在购买】,1657869945873,2022-07-15 15:25:45,电灯泡一千瓦,53号
【用户关注】,1657869946216,2022-07-15 15:25:46,米老鼠600618
【主播推送商品】,1657869947822,2022-07-15 15:25:47,主播,129号
【用户正在购买】,1657869956140,2022-07-15 15:25:56,jd_50db2cd7a2129,114号
【用户正在购买】,1657869966303,2022-07-15 15:26:06,jd_dcHTLsNCePTn,55号
【用户关注】,1657869969744,2022-07-15 15:26:09,电灯泡一千瓦
【用户正在购买】,1657869976500,2022-07-15 15:26:16,jd_dcHTLsNCePTn,52号
【用户正在购买】,1657869979003,2022-07-15 15:26:19,脸太肥了呢,120号
【用户关注】,1657870013607,2022-07-15 15:26:53,jd_7d956bde0bfa5
【实时弹幕】,1657870015842,2022-07-15 15:26:55,jd_SErNPunUQOav,20点抢1元秒
【用户正在购买】,1657870019937,2022-07-15 15:26:59,jd_50db2cd7a2129,114号
【实时弹幕】,1657870022313,2022-07-15 15:27:02,jd_182213zek,20点抢1元秒
【用户正在购买】,1657870025097,2022-07-15 15:27:05,jd_50db2cd7a2129,114号
【用户正在购买】,1657870032393,2022-07-15 15:27:12,jd_7d956bde0bfa5,140号
【主播推送商品】,1657870034792,2022-07-15 15:27:14,主播,144号
【用户正在购买】,1657870038991,2022-07-15 15:27:18,jd_139025txk,144号
【用户正在购买】,1657870045705,2022-07-15 15:27:25,jd_dcHTLsNCePTn,06号
【用户正在购买】,1657870063076,2022-07-15 15:27:43,jd_dcHTLsNCePTn,147号
【实时弹幕】,1657870069236,2022-07-15 15:27:49,jd_136097hlk,20点抢1元秒
【实时弹幕】,1657870073399,2022-07-15 15:27:53,u_bme94xqdcgoe,20点抢1元秒
【用户正在购买】,1657870073982,2022-07-15 15:27:53,jd_dcHTLsNCePTn,144号
【实时弹幕】,1657870076118,2022-07-15 15:27:56,jd_57a2cf8663497,20点抢1元秒
【实时弹幕】,1657870076443,2022-07-15 15:27:56,jd_135395ldw,20点抢1元秒
【实时弹幕】,1657870077415,2022-07-15 15:27:57,jd_NsROyWAQEGwx,20点抢1元秒
【主播推送商品】,1657870082123,2022-07-15 15:28:02,主播,144号
【实时弹幕】,1657870102121,2022-07-15 15:28:22,祝歌天使1,20点抢1元秒
【用户关注】,1657870102214,2022-07-15 15:28:22,祝歌天使1
【主播推送商品】,1657870110783,2022-07-15 15:28:30,主播,144号
【用户正在购买】,1657870117284,2022-07-15 15:28:37,liutongyue130606,98号
【实时弹幕】,1657870120525,2022-07-15 15:28:40,Andy929539949,20点抢1元秒
【用户关注】,1657870120584,2022-07-15 15:28:40,Andy929539949
【实时弹幕】,1657870122793,2022-07-15 15:28:42,chengsld,20点抢1元秒
【主播推送商品】,1657870136000,2022-07-15 15:28:56,主播,144号
【实时弹幕】,1657870143440,2022-07-15 15:29:03,凌寒傲雪自起舞,20点抢1元秒
【实时弹幕】,1657870146773,2022-07-15 15:29:06,李品稼,20点抢1元秒
【实时弹幕】,1657870147973,2022-07-15 15:29:07,新罗泉,20点抢1元秒
【主播推送商品】,1657870151161,2022-07-15 15:29:11,主播,144号
【实时弹幕】,1657870152572,2022-07-15 15:29:12,nfdinghh,20点抢1元秒
【实时弹幕】,1657870153807,2022-07-15 15:29:13,jd_5d93bf8d14778,20点抢1元秒
【主播推送商品】,1657870158365,2022-07-15 15:29:18,主播,144号
【实时弹幕】,1657870160594,2022-07-15 15:29:20,jd_155365shm,20点抢1元秒
【实时弹幕】,1657870160938,2022-07-15 15:29:20,做饭好吃6666,20点抢1元秒
【实时弹幕】,1657870164025,2022-07-15 15:29:24,jd_136120dbt,20点抢1元秒
【主播推送商品】,1657870170118,2022-07-15 15:29:30,主播,144号
【实时弹幕】,1657870171494,2022-07-15 15:29:31,泉水啊叮咚,20点抢1元秒
【主播推送商品】,1657870172598,2022-07-15 15:29:32,主播,144号
【实时弹幕】,1657870186705,2022-07-15 15:29:46,gsddfgdfg,20点抢1元秒
【实时弹幕】,1657870188590,2022-07-15 15:29:48,jd_137273pvf,20点抢1元秒
【实时弹幕】,1657870190875,2022-07-15 15:29:50,master2000,20点抢1元秒
【用户关注】,1657870190993,2022-07-15 15:29:50,master2000
【实时弹幕】,1657870197139,2022-07-15 15:29:57,jd_7227e6b3d053a,20点抢1元秒
【实时弹幕】,1657870198755,2022-07-15 15:29:58,ycgrapes,20点抢1元秒
【用户关注】,1657870198816,2022-07-15 15:29:58,ycgrapes
【实时弹幕】,1657870201907,2022-07-15 15:30:01,yan-6779,20点抢1元秒
【用户加入购物车】,1657870205916,2022-07-15 15:30:05,liutongyue130606,134号
【实时弹幕】,1657870215087,2022-07-15 15:30:15,好运连连LL-_-,20点抢1元秒
【用户关注】,1657870215129,2022-07-15 15:30:15,好运连连LL-_-
【主播推送商品】,1657870221833,2022-07-15 15:30:21,主播,144号
【主播推送商品】,1657870222198,2022-07-15 15:30:22,主播,144号
【用户正在购买】,1657870225048,2022-07-15 15:30:25,liutongyue130606,144号
【实时弹幕】,1657870226406,2022-07-15 15:30:26,u_meki483nixhi,20点抢1元秒
【实时弹幕】,1657870232025,2022-07-15 15:30:32,jd_FKcFDXtGjgCa,20点抢1元秒
【主播推送商品】,1657870249547,2022-07-15 15:30:49,主播,141号
【主播推送商品】,1657870249868,2022-07-15 15:30:49,主播,141号
【用户正在购买】,1657870257530,2022-07-15 15:30:57,jd_KETtZUGLgoew,141号
【用户正在购买】,1657870270675,2022-07-15 15:31:10,jd_6ASjzboU2HVFEg1,133号
【主播推送商品】,1657870289017,2022-07-15 15:31:29,主播,98号
【主播推送商品】,1657870291287,2022-07-15 15:31:31,主播,98号
【用户正在购买】,1657870294666,2022-07-15 15:31:34,jd_6ASjzboU2HVFEg1,132号
【主播推送商品】,1657870303227,2022-07-15 15:31:43,主播,141号
【主播推送商品】,1657870310782,2022-07-15 15:31:50,主播,141号
【实时弹幕】,1657870312827,2022-07-15 15:31:52,唐都纸品,20点抢1元秒
【主播推送商品】,1657870317450,2022-07-15 15:31:57,主播,141号
【用户正在购买】,1657870322155,2022-07-15 15:32:02,jd_6ASjzboU2HVFEg1,125号
【主播推送商品】,1657870323387,2022-07-15 15:32:03,主播,141号
【主播推送商品】,1657870326582,2022-07-15 15:32:06,主播,141号
【用户正在购买】,1657870332712,2022-07-15 15:32:12,jd_6ASjzboU2HVFEg1,122号
【用户正在购买】,1657870341411,2022-07-15 15:32:21,孟君笙,130号
【用户关注】,1657870346053,2022-07-15 15:32:26,jd_NsREufclroLd
【实时弹幕】,1657870350983,2022-07-15 15:32:30,jd130880qtl,20点抢1元秒
【用户关注】,1657870351037,2022-07-15 15:32:31,jd130880qtl
【主播推送商品】,1657870357286,2022-07-15 15:32:37,主播,141号
【用户正在购买】,1657870360436,2022-07-15 15:32:40,jd_6ASjzboU2HVFEg1,120号
【实时弹幕】,1657870361917,2022-07-15 15:32:41,jd_eWAXUHOJjNCi,20点抢1元秒
【主播推送商品】,1657870367226,2022-07-15 15:32:47,主播,141号
【实时弹幕】,1657870374060,2022-07-15 15:32:54,jd_556f2c8ccd6a3,20点抢1元秒
【实时弹幕】,1657870380429,2022-07-15 15:33:00,dfha_518,20点抢1元秒
【实时弹幕】,1657870380441,2022-07-15 15:33:00,jd152821lfz,20点抢1元秒
【用户关注】,1657870380489,2022-07-15 15:33:00,dfha_518
【用户正在购买】,1657870381531,2022-07-15 15:33:01,jd_6ASjzboU2HVFEg1,110号
【实时弹幕】,1657870388254,2022-07-15 15:33:08,rQSsSzTdAzCW,20点抢1元秒
【主播推送商品】,1657870389452,2022-07-15 15:33:09,主播,141号
【实时弹幕】,1657870391538,2022-07-15 15:33:11,hugenyi,20点抢1元秒
【主播推送商品】,1657870397065,2022-07-15 15:33:17,主播,141号
【实时弹幕】,1657870400760,2022-07-15 15:33:20,childlike98,20点抢1元秒
【用户正在购买】,1657870404464,2022-07-15 15:33:24,jd_6ASjzboU2HVFEg1,95号
【实时弹幕】,1657870404734,2022-07-15 15:33:24,chen2013ping,20点抢1元秒
【用户正在购买】,1657870408701,2022-07-15 15:33:28,liutongyue130606,144号
【用户正在购买】,1657870419187,2022-07-15 15:33:39,jd_6ASjzboU2HVFEg1,93号
【主播推送商品】,1657870420693,2022-07-15 15:33:40,主播,136号
【实时弹幕】,1657870425303,2022-07-15 15:33:45,静听风吟-默待花开,20点抢1元秒
【用户正在购买】,1657870431790,2022-07-15 15:33:51,jd_4327f1305bbd1,136号
【实时弹幕】,1657870436048,2022-07-15 15:33:56,candy1986cy,20点抢1元秒
【实时弹幕】,1657870444613,2022-07-15 15:34:04,jd_186401sgkh,20点抢1元秒
【用户正在购买】,1657870444782,2022-07-15 15:34:04,jd_4327f1305bbd1,Top
【用户正在购买】,1657870445030,2022-07-15 15:34:05,jd_6ASjzboU2HVFEg1,91号
【实时弹幕】,1657870448314,2022-07-15 15:34:08,jd_PZSYtnOzMtVH,20点抢1元秒
【用户正在购买】,1657870457128,2022-07-15 15:34:17,jd_6ASjzboU2HVFEg1,89号
【主播推送商品】,1657870457717,2022-07-15 15:34:17,主播,136号
【实时弹幕】,1657870457773,2022-07-15 15:34:17,jd_XJOLQHtoVQRn,20点抢1元秒
【主播推送商品】,1657870462769,2022-07-15 15:34:22,主播,136号
【用户加入购物车】,1657870462830,2022-07-15 15:34:22,jd_4327f1305bbd1,Top
【主播推送商品】,1657870470926,2022-07-15 15:34:30,主播,136号
【实时弹幕】,1657870471055,2022-07-15 15:34:31,jd_7a9cd17f76c34,20点抢1元秒
【用户加入购物车】,1657870472573,2022-07-15 15:34:32,jd_4327f1305bbd1,Top
【主播推送商品】,1657870475813,2022-07-15 15:34:35,主播,136号
【用户正在购买】,1657870479976,2022-07-15 15:34:39,jd_6ASjzboU2HVFEg1,75号
【实时弹幕】,1657870483029,2022-07-15 15:34:43,才华A,20点抢1元秒
【用户关注】,1657870483116,2022-07-15 15:34:43,才华A
【实时弹幕】,1657870483883,2022-07-15 15:34:43,jd_7281a87be1c18,20点抢1元秒
【主播推送商品】,1657870488332,2022-07-15 15:34:48,主播,136号
【实时弹幕】,1657870489813,2022-07-15 15:34:49,zj1422157513,20点抢1元秒
【用户关注】,1657870489880,2022-07-15 15:34:49,zj1422157513
【用户正在购买】,1657870491047,2022-07-15 15:34:51,jd_4327f1305bbd1,Top
【主播推送商品】,1657870493138,2022-07-15 15:34:53,主播,136号
【用户领券】,1657870499298,2022-07-15 15:34:59,小倪子2020,领取了满300减200元券
【用户正在购买】,1657870503787,2022-07-15 15:35:03,小倪子2020,73号
【实时弹幕】,1657870505352,2022-07-15 15:35:05,u_qqr3o2je93gk,20点抢1元秒
【实时弹幕】,1657870506724,2022-07-15 15:35:06,whgox168,20点抢1元秒
【用户正在购买】,1657870507931,2022-07-15 15:35:07,jd_6ASjzboU2HVFEg1,49号
【实时弹幕】,1657870512820,2022-07-15 15:35:12,果果爱小兔,20点抢1元秒
【实时弹幕】,1657870517334,2022-07-15 15:35:17,七七工,20点抢1元秒
【实时弹幕】,1657870520998,2022-07-15 15:35:20,姜姜姜丽丽丽,20点抢1元秒
【用户正在购买】,1657870530085,2022-07-15 15:35:30,jd_6ASjzboU2HVFEg1,38号
【实时弹幕】,1657870530710,2022-07-15 15:35:30,天方小宝,20点抢1元秒
【实时弹幕】,1657870533754,2022-07-15 15:35:33,聪聪老豆,20点抢1元秒
【主播推送商品】,1657870541643,2022-07-15 15:35:41,主播,136号
【主播推送商品】,1657870548460,2022-07-15 15:35:48,主播,136号
【用户正在购买】,1657870552406,2022-07-15 15:35:52,u_vy1jelk7j2y8,136号
【用户正在购买】,1657870552549,2022-07-15 15:35:52,jd_6ASjzboU2HVFEg1,136号
【实时弹幕】,1657870563273,2022-07-15 15:36:03,jd_LZvYAcrDLNXF,20点抢1元秒
【实时弹幕】,1657870567558,2022-07-15 15:36:07,毛次郎,20点抢1元秒
【实时弹幕】,1657870575357,2022-07-15 15:36:15,帅528,20点抢1元秒
【实时弹幕】,1657870576641,2022-07-15 15:36:16,十五的月亮6688,20点抢1元秒
【实时弹幕】,1657870580447,2022-07-15 15:36:20,dxdding,20点抢1元秒
【实时弹幕】,1657870580666,2022-07-15 15:36:20,dxdding,20点抢1元秒
【主播推送商品】,1657870599790,2022-07-15 15:36:39,主播,Top
【主播推送商品】,1657870600304,2022-07-15 15:36:40,主播,Top
【主播推送商品】,1657870613635,2022-07-15 15:36:53,主播,Top
【主播推送商品】,1657870623779,2022-07-15 15:37:03,主播,Top
【主播推送商品】,1657870629640,2022-07-15 15:37:09,主播,Top
【主播推送商品】,1657870631965,2022-07-15 15:37:11,主播,Top
【主播推送商品】,1657870666261,2022-07-15 15:37:46,主播,Top
【主播推送商品】,1657870676713,2022-07-15 15:37:56,主播,Top
【主播推送商品】,1657870681928,2022-07-15 15:38:01,主播,Top
【实时弹幕】,1657870693260,2022-07-15 15:38:13,jd_18913199306,20点抢1元秒
【用户正在购买】,1657870702100,2022-07-15 15:38:22,小倪子2020,125号
【用户正在购买】,1657870702501,2022-07-15 15:38:22,jd_188429fmz,Top
【用户正在购买】,1657870709349,2022-07-15 15:38:29,小倪子2020,125号
【主播推送商品】,1657870715975,2022-07-15 15:38:35,主播,Top
【主播推送商品】,1657870721360,2022-07-15 15:38:41,主播,140号
【主播推送商品】,1657870727646,2022-07-15 15:38:47,主播,140号
【主播推送商品】,1657870744215,2022-07-15 15:39:04,主播,140号
【实时弹幕】,1657870747562,2022-07-15 15:39:07,小折页_,20点抢1元秒
【主播推送商品】,1657870756380,2022-07-15 15:39:16,主播,140号
【实时弹幕】,1657870760736,2022-07-15 15:39:20,jd_VJcklmgpMsPU,20点抢1元秒
【用户正在购买】,1657870765655,2022-07-15 15:39:25,jd_132555upd,136号
【主播推送商品】,1657870772443,2022-07-15 15:39:32,主播,140号
【实时弹幕】,1657870779767,2022-07-15 15:39:39,jd_uLtCrGLWSmUg,20点抢1元秒
【主播推送商品】,1657870780504,2022-07-15 15:39:40,主播,140号
【主播推送商品】,1657870784719,2022-07-15 15:39:44,主播,140号
【用户正在购买】,1657870789402,2022-07-15 15:39:49,zhangfang123456789,140号
【主播推送商品】,1657870793471,2022-07-15 15:39:53,主播,140号
【实时弹幕】,1657870796105,2022-07-15 15:39:56,Fernando98,20点抢1元秒
【主播推送商品】,1657870802983,2022-07-15 15:40:02,主播,140号
【实时弹幕】,1657870811305,2022-07-15 15:40:11,xujianfeng-tang,20点抢1元秒
【主播推送商品】,1657870812521,2022-07-15 15:40:12,主播,140号
【主播推送商品】,1657870827424,2022-07-15 15:40:27,主播,140号
【主播推送商品】,1657870864431,2022-07-15 15:41:04,主播,140号
【实时弹幕】,1657870864731,2022-07-15 15:41:04,jd_157784sih,20点抢1元秒
【用户正在购买】,1657870867967,2022-07-15 15:41:07,yangyang272,140号
【实时弹幕】,1657870874428,2022-07-15 15:41:14,chengemboxkmh,20点抢1元秒
【主播推送商品】,1657870877483,2022-07-15 15:41:17,主播,140号
【实时弹幕】,1657870877956,2022-07-15 15:41:17,LoveF610,20点抢1元秒
【实时弹幕】,1657870884026,2022-07-15 15:41:24,jd130623oev,20点抢1元秒
【主播推送商品】,1657870885937,2022-07-15 15:41:25,主播,140号
【用户正在购买】,1657870889441,2022-07-15 15:41:29,jd_5b1f6991d3778,140号
【实时弹幕】,1657870903936,2022-07-15 15:41:43,jd_5b1f6991d3778,20点抢1元秒
【用户关注】,1657870904216,2022-07-15 15:41:44,jd_5b1f6991d3778
【主播推送商品】,1657870906220,2022-07-15 15:41:46,主播,140号
【主播推送商品】,1657870914956,2022-07-15 15:41:54,主播,142号
【实时弹幕】,1657870924672,2022-07-15 15:42:04,jd_135319hqa,20点抢1元秒
【主播推送商品】,1657870926620,2022-07-15 15:42:06,主播,142号
【主播推送商品】,1657870931314,2022-07-15 15:42:11,主播,142号
【主播推送商品】,1657870941137,2022-07-15 15:42:21,主播,142号
【主播推送商品】,1657870949996,2022-07-15 15:42:29,主播,118号
【实时弹幕】,1657870951129,2022-07-15 15:42:31,jd_rpqloYGwvaRx大牛,20点抢1元秒
【主播推送商品】,1657870961055,2022-07-15 15:42:41,主播,118号
【用户正在购买】,1657870961150,2022-07-15 15:42:41,jd_5b1f6991d3778,133号
【主播推送商品】,1657870967823,2022-07-15 15:42:47,主播,142号
【用户正在购买】,1657870968277,2022-07-15 15:42:48,jd138264ykf,142号
【主播推送商品】,1657870969004,2022-07-15 15:42:49,主播,142号
【主播推送商品】,1657870969867,2022-07-15 15:42:49,主播,142号
【实时弹幕】,1657870979855,2022-07-15 15:42:59,可爱的拉米,20点抢1元秒
【用户加入购物车】,1657870980149,2022-07-15 15:43:00,jd_707001619,Top
【用户正在购买】,1657870981307,2022-07-15 15:43:01,jd_707001619,Top
【主播推送商品】,1657870982313,2022-07-15 15:43:02,主播,142号
【主播推送商品】,1657870983584,2022-07-15 15:43:03,主播,142号
【主播推送商品】,1657870988750,2022-07-15 15:43:08,主播,142号
【用户正在购买】,1657870991826,2022-07-15 15:43:11,jd_707001619,142号
【主播推送商品】,1657870992407,2022-07-15 15:43:12,主播,142号
【主播推送商品】,1657870994478,2022-07-15 15:43:14,主播,142号
【主播推送商品】,1657870999232,2022-07-15 15:43:19,主播,142号
【用户领券】,1657871003379,2022-07-15 15:43:23,jd_707001619,领取了满300减200元券
【用户加入购物车】,1657871005266,2022-07-15 15:43:25,jd_707001619,Top
【主播推送商品】,1657871006056,2022-07-15 15:43:26,主播,142号
【用户正在购买】,1657871006397,2022-07-15 15:43:26,jd_707001619,Top
【主播推送商品】,1657871008540,2022-07-15 15:43:28,主播,142号
【主播推送商品】,1657871012309,2022-07-15 15:43:32,主播,142号
【用户正在购买】,1657871022719,2022-07-15 15:43:42,hsq58228,142号
【实时弹幕】,1657871033705,2022-07-15 15:43:53,jd_139952ucx,20点抢1元秒
【用户关注】,1657871033770,2022-07-15 15:43:53,jd_139952ucx
【主播推送商品】,1657871039619,2022-07-15 15:43:59,主播,142号
【实时弹幕】,1657871043028,2022-07-15 15:44:03,888888小草,20点抢1元秒
【主播推送商品】,1657871049390,2022-07-15 15:44:09,主播,143号
【主播推送商品】,1657871051091,2022-07-15 15:44:11,主播,143号
【主播推送商品】,1657871052545,2022-07-15 15:44:12,主播,143号
【主播推送商品】,1657871053284,2022-07-15 15:44:13,主播,143号
【用户正在购买】,1657871057400,2022-07-15 15:44:17,jd_5b1f6991d3778,117号
【主播推送商品】,1657871057507,2022-07-15 15:44:17,主播,143号
【用户正在购买】,1657871076433,2022-07-15 15:44:36,jd_5b1f6991d3778,114号
【实时弹幕】,1657871080752,2022-07-15 15:44:40,jd_9iEZAmTEjeLF30q,20点抢1元秒
【实时弹幕】,1657871088765,2022-07-15 15:44:48,jd_178008blm,20点抢1元秒
