【用户正在购买】,1656650360433,2022-07-01 12:39:20,jd_152276hxw,139号
【主播发优惠券】,1656653143206,2022-07-01 13:25:43,主播,200
【用户关注】,1656653146087,2022-07-01 13:25:46,jd_HHWpkGoOknTruWo
【实时弹幕】,1656653166235,2022-07-01 13:26:06,jd_137520kyxn,20点抢1元秒
【实时弹幕】,1656653173398,2022-07-01 13:26:13,426658924-476376,20点抢1元秒
【实时弹幕】,1656653175818,2022-07-01 13:26:15,u_lltjd367s5sp,20点抢1元秒
【主播推送商品】,1656653204683,2022-07-01 13:26:44,主播,140号
【实时弹幕】,1656653205175,2022-07-01 13:26:45,天河马3,20点抢1元秒
【主播推送商品】,1656653214624,2022-07-01 13:26:54,主播,140号
【实时弹幕】,1656653222861,2022-07-01 13:27:02,jd_nIuKAYbBuHEY,20点抢1元秒
【用户关注】,1656653222960,2022-07-01 13:27:02,jd_nIuKAYbBuHEY
【主播推送商品】,1656653224215,2022-07-01 13:27:04,主播,140号
【实时弹幕】,1656653225843,2022-07-01 13:27:05,jd_FynUYDgIhrPb,20点抢1元秒
【主播发优惠券】,1656653226756,2022-07-01 13:27:06,主播,200
【主播推送商品】,1656653241561,2022-07-01 13:27:21,主播,149号
【实时弹幕】,1656653246010,2022-07-01 13:27:26,天秤座小金刚,20点抢1元秒
【主播推送商品】,1656653262484,2022-07-01 13:27:42,主播,149号
【实时弹幕】,1656653275367,2022-07-01 13:27:55,jd_CfApwWjCufFL,20点抢1元秒
【主播推送商品】,1656653275473,2022-07-01 13:27:55,主播,149号
【实时弹幕】,1656653281131,2022-07-01 13:28:01,吉祥跟我跑,20点抢1元秒
【实时弹幕】,1656653291851,2022-07-01 13:28:11,13810936786_p,20点抢1元秒
【实时弹幕】,1656653293395,2022-07-01 13:28:13,cassie1010206,20点抢1元秒
【实时弹幕】,1656653293740,2022-07-01 13:28:13,jd_5c384b1ce895d,20点抢1元秒
【用户正在购买】,1656653296604,2022-07-01 13:28:16,jd_181336act,102号
【实时弹幕】,1656653298541,2022-07-01 13:28:18,wuxiaoying925,20点抢1元秒
【主播推送商品】,1656653298823,2022-07-01 13:28:18,主播,149号
【主播推送商品】,1656653299514,2022-07-01 13:28:19,主播,149号
【主播推送商品】,1656653307856,2022-07-01 13:28:27,主播,149号
【实时弹幕】,1656653316236,2022-07-01 13:28:36,jd_qbtpZzXSnXNl,20点抢1元秒
【用户关注】,1656653316303,2022-07-01 13:28:36,jd_qbtpZzXSnXNl
【实时弹幕】,1656653319209,2022-07-01 13:28:39,luck215E,20点抢1元秒
【实时弹幕】,1656653326119,2022-07-01 13:28:46,jd_153505www,20点抢1元秒
【实时弹幕】,1656653326912,2022-07-01 13:28:46,北极熊666osy,20点抢1元秒
【用户关注】,1656653327007,2022-07-01 13:28:47,北极熊666osy
【用户正在购买】,1656653330790,2022-07-01 13:28:50,谜一样的--男人,133号
【主播推送商品】,1656653332164,2022-07-01 13:28:52,主播,149号
【实时弹幕】,1656653334568,2022-07-01 13:28:54,金银猴,20点抢1元秒
【实时弹幕】,1656653339203,2022-07-01 13:28:59,jd_135162gsr,20点抢1元秒
【主播推送商品】,1656653358050,2022-07-01 13:29:18,主播,149号
【主播发优惠券】,1656653363381,2022-07-01 13:29:23,主播,200
【用户加入购物车】,1656653372930,2022-07-01 13:29:32,jd_181336act,104号
【用户正在购买】,1656653379193,2022-07-01 13:29:39,jd_QjpemNntBszO,153号
【主播推送商品】,1656653383446,2022-07-01 13:29:43,主播,151号
【主播推送商品】,1656653393002,2022-07-01 13:29:53,主播,151号
【主播推送商品】,1656653395752,2022-07-01 13:29:55,主播,151号
【用户正在购买】,1656653397695,2022-07-01 13:29:57,jd_阿里销售,148号
【主播推送商品】,1656653407217,2022-07-01 13:30:07,主播,151号
【用户正在购买】,1656653408889,2022-07-01 13:30:08,jd_181336act,104号
【实时弹幕】,1656653430828,2022-07-01 13:30:30,jd_nXaHwkSRWDNP,20点抢1元秒
【实时弹幕】,1656653433783,2022-07-01 13:30:33,jd_GlFSEbKvdbSY,20点抢1元秒
【实时弹幕】,1656653436389,2022-07-01 13:30:36,yy13579hy,20点抢1元秒
【实时弹幕】,1656653438628,2022-07-01 13:30:38,hz-于老哥,20点抢1元秒
【主播推送商品】,1656653443989,2022-07-01 13:30:43,主播,151号
【主播推送商品】,1656653452363,2022-07-01 13:30:52,主播,151号
【用户加入购物车】,1656653452832,2022-07-01 13:30:52,UetEcWQgAHlQ,Top
【实时弹幕】,1656653452883,2022-07-01 13:30:52,jd_159428axh,20点抢1元秒
【实时弹幕】,1656653452954,2022-07-01 13:30:52,jd_7727d655ca1fd,20点抢1元秒
【用户加入购物车】,1656653456459,2022-07-01 13:30:56,UetEcWQgAHlQ,Top
【主播推送商品】,1656653466436,2022-07-01 13:31:06,主播,151号
【实时弹幕】,1656653466795,2022-07-01 13:31:06,家有坚果,20点抢1元秒
【用户关注】,1656653466877,2022-07-01 13:31:06,家有坚果
【主播推送商品】,1656653471373,2022-07-01 13:31:11,主播,151号
【主播推送商品】,1656653476784,2022-07-01 13:31:16,主播,151号
【用户正在购买】,1656653482449,2022-07-01 13:31:22,谜一样的--男人,133号
【主播推送商品】,1656653486521,2022-07-01 13:31:26,主播,151号
【主播推送商品】,1656653488578,2022-07-01 13:31:28,主播,151号
【实时弹幕】,1656653492643,2022-07-01 13:31:32,jd_18913199306,20点抢1元秒
【主播推送商品】,1656653493718,2022-07-01 13:31:33,主播,151号
【用户正在购买】,1656653495186,2022-07-01 13:31:35,jd_152868iap,151号
【主播推送商品】,1656653496248,2022-07-01 13:31:36,主播,151号
【用户正在购买】,1656653497644,2022-07-01 13:31:37,jd_181336act,151号
【主播推送商品】,1656653509258,2022-07-01 13:31:49,主播,151号
【主播推送商品】,1656653509933,2022-07-01 13:31:49,主播,151号
【主播推送商品】,1656653511155,2022-07-01 13:31:51,主播,151号
【主播推送商品】,1656653511804,2022-07-01 13:31:51,主播,151号
【主播推送商品】,1656653512840,2022-07-01 13:31:52,主播,151号
【主播推送商品】,1656653513456,2022-07-01 13:31:53,主播,151号
【主播推送商品】,1656653514944,2022-07-01 13:31:54,主播,151号
【主播推送商品】,1656653516322,2022-07-01 13:31:56,主播,151号
【实时弹幕】,1656653523929,2022-07-01 13:32:03,真诚333333,20点抢1元秒
【实时弹幕】,1656653527143,2022-07-01 13:32:07,NWHiRFAoLTDH,20点抢1元秒
【主播发优惠券】,1656653528052,2022-07-01 13:32:08,主播,200
【用户关注】,1656653531615,2022-07-01 13:32:11,jd_158292edd
【主播推送商品】,1656653539164,2022-07-01 13:32:19,主播,138号
【实时弹幕】,1656653545161,2022-07-01 13:32:25,兰兰的小跟班,我来了
【用户加入购物车】,1656653552531,2022-07-01 13:32:32,UetEcWQgAHlQ,Top
【实时弹幕】,1656653565564,2022-07-01 13:32:45,jd樊跃,20点抢1元秒
【实时弹幕】,1656653570147,2022-07-01 13:32:50,爱芝昴,20点抢1元秒
【主播推送商品】,1656653571756,2022-07-01 13:32:51,主播,138号
【实时弹幕】,1656653572547,2022-07-01 13:32:52,eHsygWxbAtQr,20点抢1元秒
【主播推送商品】,1656653573060,2022-07-01 13:32:53,主播,138号
【用户正在购买】,1656653574284,2022-07-01 13:32:54,jd_152868iap,138号
【用户正在购买】,1656653578507,2022-07-01 13:32:58,兰兰的小跟班,138号
【主播推送商品】,1656653580923,2022-07-01 13:33:00,主播,138号
【主播推送商品】,1656653587832,2022-07-01 13:33:07,主播,138号
【主播推送商品】,1656653590779,2022-07-01 13:33:10,主播,138号
【用户加入购物车】,1656653592537,2022-07-01 13:33:12,jd_181336act,104号
【实时弹幕】,1656653601572,2022-07-01 13:33:21,木易6459,20点抢1元秒
【用户加入购物车】,1656653604037,2022-07-01 13:33:24,jd_181336act,151号
【主播推送商品】,1656653610055,2022-07-01 13:33:30,主播,138号
【用户正在购买】,1656653610659,2022-07-01 13:33:30,TckrJoNNXBtj,Top
【主播推送商品】,1656653611213,2022-07-01 13:33:31,主播,138号
【主播发优惠券】,1656653614135,2022-07-01 13:33:34,主播,200
【实时弹幕】,1656653633865,2022-07-01 13:33:53,jd_紫陌红尘,20点抢1元秒
【用户正在购买】,1656653635158,2022-07-01 13:33:55,jd_qWrnsZnvkVtl,55号
【用户正在购买】,1656653640030,2022-07-01 13:34:00,jd_181336act,151号
【用户正在购买】,1656653641341,2022-07-01 13:34:01,TckrJoNNXBtj,151号
【主播推送商品】,1656653643073,2022-07-01 13:34:03,主播,128号
【用户正在购买】,1656653645408,2022-07-01 13:34:05,jd_qWrnsZnvkVtl,55号
【实时弹幕】,1656653645466,2022-07-01 13:34:05,1116tintin,20点抢1元秒
【主播推送商品】,1656653648889,2022-07-01 13:34:08,主播,128号
【实时弹幕】,1656653653803,2022-07-01 13:34:13,中一贝木木,20点抢1元秒
【用户正在购买】,1656653655178,2022-07-01 13:34:15,jd_181336act,151号
【主播推送商品】,1656653655678,2022-07-01 13:34:15,主播,128号
【实时弹幕】,1656653656560,2022-07-01 13:34:16,兰兰的小跟班,是他，是他，就是他，我们英雄，小哪吒😉
【实时弹幕】,1656653657630,2022-07-01 13:34:17,大笔小辛,20点抢1元秒
【用户正在购买】,1656653659269,2022-07-01 13:34:19,兰兰的小跟班,128号
【主播推送商品】,1656653673973,2022-07-01 13:34:33,主播,128号
【主播推送商品】,1656653674857,2022-07-01 13:34:34,主播,128号
【主播推送商品】,1656653676018,2022-07-01 13:34:36,主播,128号
【实时弹幕】,1656653680318,2022-07-01 13:34:40,兰兰的小跟班,有那个大病😂
【主播推送商品】,1656653689414,2022-07-01 13:34:49,主播,128号
【实时弹幕】,1656653695298,2022-07-01 13:34:55,jd_qbohoPZiAAJa,20点抢1元秒
【用户正在购买】,1656653695437,2022-07-01 13:34:55,_可爱的小松鼠_,128号
【实时弹幕】,1656653696990,2022-07-01 13:34:56,jdchaoyujnw,20点抢1元秒
【主播发优惠券】,1656653714536,2022-07-01 13:35:14,主播,5
【用户关注】,1656653717430,2022-07-01 13:35:17,时间玛瑙
【实时弹幕】,1656653719620,2022-07-01 13:35:19,jd_186228thl,20点抢1元秒
【用户正在购买】,1656653720225,2022-07-01 13:35:20,时间玛瑙,127号
【用户关注】,1656653720384,2022-07-01 13:35:20,jd_NivcLNgYYvzs
【实时弹幕】,1656653734814,2022-07-01 13:35:34,gyf莹,20点抢1元秒
【主播推送商品】,1656653737666,2022-07-01 13:35:37,主播,128号
【用户正在购买】,1656653747597,2022-07-01 13:35:47,jd_181336act,151号
【主播推送商品】,1656653753982,2022-07-01 13:35:53,主播,128号
【实时弹幕】,1656653754749,2022-07-01 13:35:54,jd_nqs8,20点抢1元秒
【主播推送商品】,1656653759725,2022-07-01 13:35:59,主播,128号
【主播推送商品】,1656653760287,2022-07-01 13:36:00,主播,128号
【主播推送商品】,1656653760647,2022-07-01 13:36:00,主播,128号
【主播推送商品】,1656653760860,2022-07-01 13:36:00,主播,128号
【实时弹幕】,1656653763124,2022-07-01 13:36:03,BbyYnYZXlCYp,20点抢1元秒
【主播推送商品】,1656653767715,2022-07-01 13:36:07,主播,128号
【主播推送商品】,1656653770962,2022-07-01 13:36:10,主播,128号
【主播推送商品】,1656653772545,2022-07-01 13:36:12,主播,128号
【用户正在购买】,1656653774084,2022-07-01 13:36:14,LL192820,120号
【用户正在购买】,1656653774989,2022-07-01 13:36:14,平09,129号
【用户正在购买】,1656653784267,2022-07-01 13:36:24,LL192820,116号
【主播发优惠券】,1656653787506,2022-07-01 13:36:27,主播,5
【实时弹幕】,1656653798502,2022-07-01 13:36:38,兰兰的小跟班,走啦，走啦，手机没电了！存点电先
【实时弹幕】,1656653803437,2022-07-01 13:36:43,ldxx6566,20点抢1元秒
【实时弹幕】,1656653804070,2022-07-01 13:36:44,橘园美术馆,20点抢1元秒
【用户正在购买】,1656653805439,2022-07-01 13:36:45,UetEcWQgAHlQ,Top
【实时弹幕】,1656653807380,2022-07-01 13:36:47,jd_130446hdn,20点抢1元秒
【实时弹幕】,1656653808146,2022-07-01 13:36:48,茶仔shlh,20点抢1元秒
【实时弹幕】,1656653810316,2022-07-01 13:36:50,lian宝203,20点抢1元秒
【用户正在购买】,1656653812111,2022-07-01 13:36:52,LL192820,3号
【实时弹幕】,1656653818038,2022-07-01 13:36:58,1234lyfcs,20点抢1元秒
【用户关注】,1656653818065,2022-07-01 13:36:58,1234lyfcs
【实时弹幕】,1656653818951,2022-07-01 13:36:58,顺利成真,20点抢1元秒
【实时弹幕】,1656653819505,2022-07-01 13:36:59,溜狗请栓绳,20点抢1元秒
【用户关注】,1656653819609,2022-07-01 13:36:59,溜狗请栓绳
【实时弹幕】,1656653820071,2022-07-01 13:37:00,jd_137608gup,20点抢1元秒
【用户关注】,1656653820146,2022-07-01 13:37:00,jd_137608gup
【用户关注】,1656653821279,2022-07-01 13:37:01,xq祥云来啦
【实时弹幕】,1656653822857,2022-07-01 13:37:02,xq祥云来啦,20点抢1元秒
【主播推送商品】,1656653828923,2022-07-01 13:37:08,主播,133号
【用户正在购买】,1656653832615,2022-07-01 13:37:12,LL192820,32号
【用户正在购买】,1656653844083,2022-07-01 13:37:24,LL192820,42号
【用户正在购买】,1656653846047,2022-07-01 13:37:26,LL192820,43号
【实时弹幕】,1656653846222,2022-07-01 13:37:26,jd_lTKirzChBNeu,20点抢1元秒
【实时弹幕】,1656653848160,2022-07-01 13:37:28,vHLiWqxeXEsS,20点抢1元秒
【主播推送商品】,1656653851602,2022-07-01 13:37:31,主播,133号
【主播推送商品】,1656653852406,2022-07-01 13:37:32,主播,133号
【用户正在购买】,1656653854938,2022-07-01 13:37:34,LL192820,45号
【实时弹幕】,1656653855233,2022-07-01 13:37:35,大大咧咧的小鸟,20点抢1元秒
【主播推送商品】,1656653857167,2022-07-01 13:37:37,主播,133号
【实时弹幕】,1656653857462,2022-07-01 13:37:37,jd_79f568d93d204,20点抢1元秒
【实时弹幕】,1656653862939,2022-07-01 13:37:42,加斯帕尔-戴肯,20点抢1元秒
【实时弹幕】,1656653866396,2022-07-01 13:37:46,jd_51a095d25a910,20点抢1元秒
【主播推送商品】,1656653869392,2022-07-01 13:37:49,主播,133号
【实时弹幕】,1656653879809,2022-07-01 13:37:59,u_5akhfuaiq8qi,20点抢1元秒
【实时弹幕】,1656653885531,2022-07-01 13:38:05,尚师傅123,20点抢1元秒
【用户正在购买】,1656653886216,2022-07-01 13:38:06,LL192820,46号
【实时弹幕】,1656653889398,2022-07-01 13:38:09,jd_545598cf86234,20点抢1元秒
【主播推送商品】,1656653890878,2022-07-01 13:38:10,主播,133号
【主播推送商品】,1656653891582,2022-07-01 13:38:11,主播,133号
【实时弹幕】,1656653892834,2022-07-01 13:38:12,jd_6a72b4a41ba08,20点抢1元秒
【主播推送商品】,1656653894503,2022-07-01 13:38:14,主播,133号
【用户加入购物车】,1656653899864,2022-07-01 13:38:19,u_9yb29bu219ge,Top
【实时弹幕】,1656653900927,2022-07-01 13:38:20,左手右边ABC,20点抢1元秒
【用户加入购物车】,1656653901116,2022-07-01 13:38:21,u_9yb29bu219ge,Top
【主播推送商品】,1656653903459,2022-07-01 13:38:23,主播,133号
【主播推送商品】,1656653904075,2022-07-01 13:38:24,主播,133号
【实时弹幕】,1656653907901,2022-07-01 13:38:27,jd_138710cul,20点抢1元秒
【主播推送商品】,1656653909249,2022-07-01 13:38:29,主播,133号
【用户正在购买】,1656653918661,2022-07-01 13:38:38,LL192820,86号
【实时弹幕】,1656653924891,2022-07-01 13:38:44,jd_jWBoTTYtqevb,20点抢1元秒
【实时弹幕】,1656653925859,2022-07-01 13:38:45,天马老哥,20点抢1元秒
【主播推送商品】,1656653926319,2022-07-01 13:38:46,主播,133号
【主播推送商品】,1656653927060,2022-07-01 13:38:47,主播,133号
【主播发优惠券】,1656653929289,2022-07-01 13:38:49,主播,200
【用户关注】,1656653932577,2022-07-01 13:38:52,朴夏至未至
【用户正在购买】,1656653937676,2022-07-01 13:38:57,LL192820,90号
【用户加入购物车】,1656653940436,2022-07-01 13:39:00,u_9yb29bu219ge,Top
【用户加入购物车】,1656653941422,2022-07-01 13:39:01,u_9yb29bu219ge,Top
【用户正在购买】,1656653944107,2022-07-01 13:39:04,u_9yb29bu219ge,Top
【实时弹幕】,1656653944565,2022-07-01 13:39:04,元儿wzy,20点抢1元秒
【主播推送商品】,1656653949273,2022-07-01 13:39:09,主播,76号
【主播推送商品】,1656653961618,2022-07-01 13:39:21,主播,76号
【主播推送商品】,1656653962709,2022-07-01 13:39:22,主播,76号
【用户正在购买】,1656653964614,2022-07-01 13:39:24,LL192820,114号
【实时弹幕】,1656653965535,2022-07-01 13:39:25,jhqq789,20点抢1元秒
【主播推送商品】,1656653968625,2022-07-01 13:39:28,主播,76号
【实时弹幕】,1656653969201,2022-07-01 13:39:29,Zhangwundi,20点抢1元秒
【用户加入购物车】,1656653972956,2022-07-01 13:39:32,朴夏至未至,Top
【主播发优惠券】,1656653973561,2022-07-01 13:39:33,主播,200
【主播推送商品】,1656653977129,2022-07-01 13:39:37,主播,76号
【实时弹幕】,1656653981987,2022-07-01 13:39:41,jd_430b23f29bee2,20点抢1元秒
【主播推送商品】,1656653992382,2022-07-01 13:39:52,主播,76号
【实时弹幕】,1656653992412,2022-07-01 13:39:52,jd_yqdz,20点抢1元秒
【实时弹幕】,1656653992571,2022-07-01 13:39:52,兰兰的小跟班,咋嫩乐
【主播推送商品】,1656653993781,2022-07-01 13:39:53,主播,76号
【用户正在购买】,1656653993838,2022-07-01 13:39:53,兰兰的小跟班,76号
【用户正在购买】,1656653997794,2022-07-01 13:39:57,兰兰的小跟班,76号
【主播推送商品】,1656654001868,2022-07-01 13:40:01,主播,76号
【主播推送商品】,1656654003368,2022-07-01 13:40:03,主播,76号
【主播推送商品】,1656654005134,2022-07-01 13:40:05,主播,76号
【主播推送商品】,1656654006937,2022-07-01 13:40:06,主播,76号
【实时弹幕】,1656654007210,2022-07-01 13:40:07,1002569069bhu,20点抢1元秒
【主播推送商品】,1656654009716,2022-07-01 13:40:09,主播,76号
【用户正在购买】,1656654010983,2022-07-01 13:40:10,u_9yb29bu219ge,30号
【主播推送商品】,1656654011704,2022-07-01 13:40:11,主播,76号
【主播推送商品】,1656654012961,2022-07-01 13:40:12,主播,76号
【主播推送商品】,1656654014832,2022-07-01 13:40:14,主播,76号
【主播推送商品】,1656654018795,2022-07-01 13:40:18,主播,76号
【主播推送商品】,1656654020726,2022-07-01 13:40:20,主播,76号
【主播推送商品】,1656654022780,2022-07-01 13:40:22,主播,76号
【主播发优惠券】,1656654026352,2022-07-01 13:40:26,主播,200
【实时弹幕】,1656654036058,2022-07-01 13:40:36,dZjXPwCGllDF,20点抢1元秒
【主播推送商品】,1656654042550,2022-07-01 13:40:42,主播,76号
【主播推送商品】,1656654043278,2022-07-01 13:40:43,主播,76号
【主播推送商品】,1656654044537,2022-07-01 13:40:44,主播,76号
【实时弹幕】,1656654048285,2022-07-01 13:40:48,听我说书2423,20点抢1元秒
【主播推送商品】,1656654056573,2022-07-01 13:40:56,主播,76号
【实时弹幕】,1656654058399,2022-07-01 13:40:58,兰兰的小跟班,啥
【主播发优惠券】,1656654060904,2022-07-01 13:41:00,主播,200
【用户关注】,1656654062415,2022-07-01 13:41:02,可心焦丶
【用户加入购物车】,1656654067162,2022-07-01 13:41:07,朴夏至未至,Top
【主播推送商品】,1656654073446,2022-07-01 13:41:13,主播,76号
【主播推送商品】,1656654074398,2022-07-01 13:41:14,主播,76号
【主播推送商品】,1656654076830,2022-07-01 13:41:16,主播,74号
【实时弹幕】,1656654080638,2022-07-01 13:41:20,jd_1784070,20点抢1元秒
【实时弹幕】,1656654081541,2022-07-01 13:41:21,u_5lcagjrugnj9,300减200到哪儿领？
【实时弹幕】,1656654086945,2022-07-01 13:41:26,jd_152771imb,20点抢1元秒
【主播发优惠券】,1656654090489,2022-07-01 13:41:30,主播,200
【用户关注】,1656654096137,2022-07-01 13:41:36,u_qfjil29kxs24
【实时弹幕】,1656654097243,2022-07-01 13:41:37,jd_136613prv,20点抢1元秒
【主播推送商品】,1656654101756,2022-07-01 13:41:41,主播,74号
【实时弹幕】,1656654110606,2022-07-01 13:41:50,如烟思絮,20点抢1元秒
【主播推送商品】,1656654116339,2022-07-01 13:41:56,主播,53号
【用户正在购买】,1656654132731,2022-07-01 13:42:12,u_qfjil29kxs24,Top
【主播推送商品】,1656654135372,2022-07-01 13:42:15,主播,53号
【用户正在购买】,1656654136746,2022-07-01 13:42:16,u_9yb29bu219ge,18号
【主播发优惠券】,1656654142164,2022-07-01 13:42:22,主播,200
【用户关注】,1656654145965,2022-07-01 13:42:25,jd_CsIbAVteigtgTXy
【用户正在购买】,1656654148538,2022-07-01 13:42:28,u_9yb29bu219ge,21号
【主播推送商品】,1656654150457,2022-07-01 13:42:30,主播,74号
【实时弹幕】,1656654160558,2022-07-01 13:42:40,jd_688622245,20点抢1元秒
【实时弹幕】,1656654160910,2022-07-01 13:42:40,陈00英,独立包装的?
【主播推送商品】,1656654161997,2022-07-01 13:42:41,主播,74号
【主播推送商品】,1656654163290,2022-07-01 13:42:43,主播,74号
【实时弹幕】,1656654164442,2022-07-01 13:42:44,朴夏至未至,讲解坚果
【实时弹幕】,1656654165933,2022-07-01 13:42:45,陈00英,华夫饼
【实时弹幕】,1656654169922,2022-07-01 13:42:49,u_5lcagjrugnj9,没拖到
【实时弹幕】,1656654177334,2022-07-01 13:42:57,jd_136911ipc,20点抢1元秒
【实时弹幕】,1656654180682,2022-07-01 13:43:00,u_5lcagjrugnj9,再发点
【主播推送商品】,1656654182124,2022-07-01 13:43:02,主播,74号
【主播推送商品】,1656654183331,2022-07-01 13:43:03,主播,74号
【主播发优惠券】,1656654186571,2022-07-01 13:43:06,主播,200
【实时弹幕】,1656654197040,2022-07-01 13:43:17,朴夏至未至,每日坚果
【实时弹幕】,1656654202387,2022-07-01 13:43:22,jd_NwkRqMZccWTk,20点抢1元秒
【实时弹幕】,1656654216347,2022-07-01 13:43:36,jd_183882atm,20点抢1元秒
【主播推送商品】,1656654227238,2022-07-01 13:43:47,主播,Top
【主播推送商品】,1656654227855,2022-07-01 13:43:47,主播,Top
【主播推送商品】,1656654231746,2022-07-01 13:43:51,主播,Top
【用户正在购买】,1656654232132,2022-07-01 13:43:52,静默如初-法语,135号
【用户正在购买】,1656654233697,2022-07-01 13:43:53,朴夏至未至,Top
【用户加入购物车】,1656654237176,2022-07-01 13:43:57,u_9yb29bu219ge,31号
【用户正在购买】,1656654238588,2022-07-01 13:43:58,u_9yb29bu219ge,31号
【主播推送商品】,1656654239091,2022-07-01 13:43:59,主播,Top
【用户正在购买】,1656654239198,2022-07-01 13:43:59,葡萄记得,123号
【用户正在购买】,1656654240344,2022-07-01 13:44:00,u_mj7tloy8gin8,Top
【用户正在购买】,1656654240610,2022-07-01 13:44:00,jd_183882atm,140号
【用户正在购买】,1656654243037,2022-07-01 13:44:03,jd_uCEKdVEBIkmj,79号
【主播发优惠券】,1656654244328,2022-07-01 13:44:04,主播,200
【实时弹幕】,1656654244581,2022-07-01 13:44:04,jd_TtQJzHUMobQa,20点抢1元秒
【主播推送商品】,1656654249132,2022-07-01 13:44:09,主播,Top
【用户正在购买】,1656654252958,2022-07-01 13:44:12,jd_uCEKdVEBIkmj,79号
【用户正在购买】,1656654254228,2022-07-01 13:44:14,静默如初-法语,133号
【用户加入购物车】,1656654255249,2022-07-01 13:44:15,jd_CsIbAVteigtgTXy,128号
【用户加入购物车】,1656654261009,2022-07-01 13:44:21,jd_CsIbAVteigtgTXy,128号
【实时弹幕】,1656654263512,2022-07-01 13:44:23,jd_138438ppp,20点抢1元秒
【用户加入购物车】,1656654265403,2022-07-01 13:44:25,jd_CsIbAVteigtgTXy,128号
【用户正在购买】,1656654266650,2022-07-01 13:44:26,静默如初-法语,128号
【主播推送商品】,1656654271335,2022-07-01 13:44:31,主播,Top
【主播推送商品】,1656654272036,2022-07-01 13:44:32,主播,Top
【用户正在购买】,1656654279482,2022-07-01 13:44:39,朴夏至未至,Top
【主播推送商品】,1656654279683,2022-07-01 13:44:39,主播,Top
【主播推送商品】,1656654280837,2022-07-01 13:44:40,主播,Top
【主播发优惠券】,1656654284001,2022-07-01 13:44:44,主播,200
【主播推送商品】,1656654288960,2022-07-01 13:44:48,主播,Top
【实时弹幕】,1656654297291,2022-07-01 13:44:57,京城小嘟乖,20点抢1元秒
【实时弹幕】,1656654300682,2022-07-01 13:45:00,h一路同行,20点抢1元秒
【实时弹幕】,1656654302064,2022-07-01 13:45:02,hexm666666,20点抢1元秒
【主播推送商品】,1656654308685,2022-07-01 13:45:08,主播,Top
【用户加入购物车】,1656654321837,2022-07-01 13:45:21,qOnpquLbpdkH,Top
【主播推送商品】,1656654325095,2022-07-01 13:45:25,主播,Top
【主播推送商品】,1656654325283,2022-07-01 13:45:25,主播,Top
【实时弹幕】,1656654327186,2022-07-01 13:45:27,jd_6f5f378380670,20点抢1元秒
【用户加入购物车】,1656654327240,2022-07-01 13:45:27,qOnpquLbpdkH,152号
【实时弹幕】,1656654330237,2022-07-01 13:45:30,jd_177725pba,20点抢1元秒
【主播推送商品】,1656654332162,2022-07-01 13:45:32,主播,Top
【主播推送商品】,1656654332517,2022-07-01 13:45:32,主播,Top
【用户正在购买】,1656654335234,2022-07-01 13:45:35,qOnpquLbpdkH,137号
【实时弹幕】,1656654339205,2022-07-01 13:45:39,u_5lcagjrugnj9,为什么我抢不券？
【实时弹幕】,1656654346691,2022-07-01 13:45:46,jd_138118mve,20点抢1元秒
【用户加入购物车】,1656654351029,2022-07-01 13:45:51,qOnpquLbpdkH,129号
【主播推送商品】,1656654351062,2022-07-01 13:45:51,主播,Top
【用户加入购物车】,1656654358468,2022-07-01 13:45:58,qOnpquLbpdkH,130号
【实时弹幕】,1656654368441,2022-07-01 13:46:08,明心似水,20点抢1元秒
【用户关注】,1656654368507,2022-07-01 13:46:08,明心似水
【用户加入购物车】,1656654368659,2022-07-01 13:46:08,qOnpquLbpdkH,113号
【用户正在购买】,1656654372100,2022-07-01 13:46:12,u_9yb29bu219ge,82号
【用户加入购物车】,1656654372888,2022-07-01 13:46:12,qOnpquLbpdkH,110号
【实时弹幕】,1656654384161,2022-07-01 13:46:24,简单生活0909,20点抢1元秒
【主播推送商品】,1656654385575,2022-07-01 13:46:25,主播,Top
【主播推送商品】,1656654385778,2022-07-01 13:46:25,主播,Top
【用户加入购物车】,1656654389722,2022-07-01 13:46:29,qOnpquLbpdkH,91号
【用户加入购物车】,1656654394358,2022-07-01 13:46:34,qOnpquLbpdkH,83号
【用户正在购买】,1656654397539,2022-07-01 13:46:37,u_9yb29bu219ge,82号
【用户正在购买】,1656654404605,2022-07-01 13:46:44,qOnpquLbpdkH,70号
【用户加入购物车】,1656654418476,2022-07-01 13:46:58,qOnpquLbpdkH,70号
【用户正在购买】,1656654439744,2022-07-01 13:47:19,qOnpquLbpdkH,13号
【用户加入购物车】,1656654451905,2022-07-01 13:47:31,qOnpquLbpdkH,11号
【用户加入购物车】,1656654454188,2022-07-01 13:47:34,qOnpquLbpdkH,9号
【实时弹幕】,1656654455563,2022-07-01 13:47:35,mhfwrd,优惠券
【实时弹幕】,1656654460496,2022-07-01 13:47:40,jd_136930cka,20点抢1元秒
【主播发优惠券】,1656654461946,2022-07-01 13:47:41,主播,200
【用户关注】,1656654464072,2022-07-01 13:47:44,qOnpquLbpdkH
【实时弹幕】,1656654466418,2022-07-01 13:47:46,13057572829,20点抢1元秒
【实时弹幕】,1656654469318,2022-07-01 13:47:49,jd_77f5cee8c8d66,20点抢1元秒
【实时弹幕】,1656654472204,2022-07-01 13:47:52,jd_515ff0bcd7bb2,20点抢1元秒
